date,jour_semaine,jour_mois,semaine_annee,mois,annee,saison,vacances_scolaires,temperature_moyenne,temperature_min,temperature_max,meteo_principale,indice_chaleur,indice_froid,lits_total,lits_occupes,taux_occupation_lits,nb_medecins_disponibles,nb_infirmiers_disponibles,nb_aides_soignants_disponibles,taux_couverture_personnel,nombre_admissions,nombre_passages_urgences,nombre_hospitalisations,nombre_sorties,evenement_special,impact_evenement_estime
2023-12-01,Vendredi,1,48,12,2023,Hiver,0,"2,8","1,5","4,0",Froid,"0,0","0,0",1650,1320,"0,8",70,260,210,"1,0",413,1012,268,253,Epidemie_grippe,"0,23"
2023-12-02,Samedi,2,48,12,2023,Hiver,0,"1,2","-1,5","5,0",Froid,"0,0","1,5",1650,1090,"0,66",70,260,210,"1,0",397,1058,258,209,Epidemie_grippe,"0,31"
2023-12-03,Dimanche,3,48,12,2023,Hiver,0,"1,9","-0,5","4,3",Neige,"0,0","0,5",1650,927,"0,56",70,260,210,"1,0",324,993,210,178,Epidemie_grippe,"0,26"
2023-12-04,Lundi,4,49,12,2023,Hiver,0,"6,9","2,9","10,0",Pluie,"0,0","0,0",1650,1296,"0,79",70,260,210,"1,0",358,920,232,249,Epidemie_grippe,"0,13"
2023-12-05,Mardi,5,49,12,2023,Hiver,0,"7,8","7,0","9,4",Frais,"0,0","0,0",1650,1273,"0,77",70,260,210,"1,0",440,920,286,244,Epidemie_grippe,"0,21"
2023-12-06,Mercredi,6,49,12,2023,Hiver,0,"6,2","5,0","9,7",Frais,"0,0","0,0",1650,1350,"0,82",70,260,210,"1,0",487,920,316,259,Epidemie_grippe,"0,21"
2023-12-07,Jeudi,7,49,12,2023,Hiver,0,"5,1","3,5","8,4",Pluie,"0,0","0,0",1650,1189,"0,72",70,260,210,"1,0",367,920,238,228,Epidemie_grippe,"0,23"
2023-12-08,Vendredi,8,49,12,2023,Hiver,0,"9,1","5,6","12,3",Frais,"0,0","0,0",1650,885,"0,54",70,260,210,"1,0",281,1012,182,170,Epidemie_grippe,"0,11"
2023-12-09,Samedi,9,49,12,2023,Hiver,0,"10,0","6,5","13,5",Pluie,"0,0","0,0",1650,1132,"0,69",70,260,210,"1,0",387,1058,251,217,Epidemie_grippe,"0,15"
2023-12-10,Dimanche,10,49,12,2023,Hiver,0,"10,9","9,4","12,9",Pluie,"0,0","0,0",1650,1255,"0,76",70,260,210,"1,0",352,993,228,241,Epidemie_grippe,"0,11"
2023-12-11,Lundi,11,50,12,2023,Hiver,0,"11,9","10,8","13,4",Frais,"0,0","0,0",1650,1155,"0,7",70,260,210,"1,0",538,920,349,222,Epidemie_grippe,"0,11"
2023-12-12,Mardi,12,50,12,2023,Hiver,0,"12,0","10,4","13,8",Pluie,"0,0","0,0",1650,1037,"0,63",70,260,210,"1,0",400,920,260,199,Epidemie_grippe,"0,11"
2023-12-13,Mercredi,13,50,12,2023,Hiver,0,"9,2","8,6","10,5",Pluie,"0,0","0,0",1650,1051,"0,64",70,260,210,"1,0",509,920,330,202,Epidemie_grippe,"0,13"
2023-12-14,Jeudi,14,50,12,2023,Hiver,0,"8,4","7,8","9,1",Frais,"0,0","0,0",1650,1259,"0,76",70,260,210,"1,0",401,920,260,242,Epidemie_grippe,"0,16"
2023-12-15,Vendredi,15,50,12,2023,Hiver,0,"9,4","8,0","11,4",Frais,"0,0","0,0",1650,1158,"0,7",70,260,210,"1,0",434,1012,282,222,Epidemie_grippe,"0,13"
2023-12-16,Samedi,16,50,12,2023,Hiver,0,"7,3","4,6","11,2",Frais,"0,0","0,0",1650,1210,"0,73",70,260,210,"1,0",315,1058,204,232,Epidemie_grippe,"0,15"
2023-12-17,Dimanche,17,50,12,2023,Hiver,0,"3,3","1,0","6,2",Froid,"0,0","0,0",1650,942,"0,57",70,260,210,"1,0",522,993,339,181,Epidemie_grippe,"0,18"
2023-12-18,Lundi,18,51,12,2023,Hiver,0,"2,5","1,4","6,0",Froid,"0,0","0,0",1650,1284,"0,78",70,260,210,"1,0",354,920,230,246,Epidemie_grippe,"0,11"
2023-12-19,Mardi,19,51,12,2023,Hiver,0,"7,3","2,7","9,8",Pluie,"0,0","0,0",1650,1381,"0,84",70,260,210,"1,0",441,920,286,265,Epidemie_grippe,"0,22"
2023-12-20,Mercredi,20,51,12,2023,Hiver,1,"8,7","6,2","10,7",Frais,"0,0","0,0",1650,1301,"0,79",70,260,210,"1,0",335,966,217,250,Epidemie_grippe,"0,12"
2023-12-21,Jeudi,21,51,12,2023,Hiver,1,"11,3","9,6","12,4",Pluie,"0,0","0,0",1650,998,"0,6",70,260,210,"1,0",391,966,254,191,Epidemie_grippe,"0,14"
2023-12-22,Vendredi,22,51,12,2023,Hiver,1,"10,7","10,0","11,7",Pluie,"0,0","0,0",1650,1157,"0,7",70,260,210,"1,0",332,1062,215,222,Epidemie_grippe,"0,21"
2023-12-23,Samedi,23,51,12,2023,Hiver,1,"11,0","9,3","12,7",Frais,"0,0","0,0",1650,1340,"0,81",70,260,210,"1,0",252,1110,163,257,Epidemie_grippe,"0,21"
2023-12-24,Dimanche,24,51,12,2023,Hiver,1,"11,8","10,2","13,3",Frais,"0,0","0,0",1650,1074,"0,65",70,260,210,"1,0",375,1043,243,206,Epidemie_grippe,"0,15"
2023-12-25,Lundi,25,52,12,2023,Hiver,1,"12,2","11,5","12,9",Gris,"0,0","0,0",1650,1310,"0,79",70,260,210,"1,0",398,966,258,251,Epidemie_grippe,"0,22"
2023-12-26,Mardi,26,52,12,2023,Hiver,1,"11,1","10,6","11,7",Frais,"0,0","0,0",1650,1481,"0,9",70,260,210,"1,0",378,966,245,284,Epidemie_grippe,"0,16"
2023-12-27,Mercredi,27,52,12,2023,Hiver,1,"10,2","8,4","11,6",Frais,"0,0","0,0",1650,1020,"0,62",70,260,210,"1,0",435,966,282,196,Epidemie_grippe,"0,19"
2023-12-28,Jeudi,28,52,12,2023,Hiver,1,"10,8","9,8","12,2",Frais,"0,0","0,0",1650,1329,"0,81",70,260,210,"1,0",293,966,190,255,Epidemie_grippe,"0,24"
2023-12-29,Vendredi,29,52,12,2023,Hiver,1,"11,0","9,7","12,2",Frais,"0,0","0,0",1650,1178,"0,71",70,260,210,"1,0",350,1062,227,226,Epidemie_grippe,"0,22"
2023-12-30,Samedi,30,52,12,2023,Hiver,1,"9,8","7,2","11,8",Pluie,"0,0","0,0",1650,1157,"0,7",70,260,210,"1,0",125,1110,81,222,Epidemie_grippe,"0,24"
2023-12-31,Dimanche,31,52,12,2023,Hiver,1,"9,7","8,7","11,5",Frais,"0,0","0,0",1650,921,"0,56",70,260,210,"1,0",210,1043,136,177,Epidemie_grippe,"0,13"
2024-01-01,Lundi,1,1,1,2024,Hiver,1,"8,9","6,8","11,5",Pluie,"0,0","0,0",1650,1102,"0,67",57,239,210,"0,94",495,966,321,211,Epidemie_grippe,"0,22"
2024-01-02,Mardi,2,1,1,2024,Hiver,1,"11,4","9,0","12,7",Pluie,"0,0","0,0",1650,1086,"0,66",61,227,210,"0,92",343,966,222,208,Epidemie_grippe,"0,19"
2024-01-03,Mercredi,3,1,1,2024,Hiver,1,"11,2","10,4","13,0",Pluie,"0,0","0,0",1650,921,"0,56",56,237,210,"0,93",303,966,196,177,Epidemie_grippe,"0,23"
2024-01-04,Jeudi,4,1,1,2024,Hiver,1,"10,1","8,3","11,6",Frais,"0,0","0,0",1650,719,"0,44",60,230,210,"0,93",368,966,239,138,Epidemie_grippe,"0,15"
2024-01-05,Vendredi,5,1,1,2024,Hiver,1,"8,1","6,7","10,1",Frais,"0,0","0,0",1650,1035,"0,63",60,220,210,"0,91",478,1062,310,199,Epidemie_grippe,"0,2"
2024-01-06,Samedi,6,1,1,2024,Hiver,0,"6,3","5,5","7,9",Frais,"0,0","0,0",1650,1032,"0,63",58,227,210,"0,92",430,1058,279,198,Epidemie_grippe,"0,12"
2024-01-07,Dimanche,7,1,1,2024,Hiver,0,"3,4","3,0","4,1",Froid,"0,0","0,0",1650,1266,"0,77",58,223,210,"0,91",405,993,263,243,Epidemie_grippe,"0,23"
2024-01-08,Lundi,8,2,1,2024,Hiver,0,"-0,6","-1,0","-0,2",Neige,"0,0","1,0",1650,1193,"0,72",58,222,210,"0,91",469,1012,304,229,Epidemie_grippe,"0,3"
2024-01-09,Mardi,9,2,1,2024,Hiver,0,"-1,4","-1,9","-0,8",Froid,"0,0","1,9",1650,1343,"0,81",58,226,210,"0,91",487,1012,316,258,Epidemie_grippe,"0,25"
2024-01-10,Mercredi,10,2,1,2024,Hiver,0,"-0,4","-2,0","2,4",Froid,"0,0","2,0",1650,1499,"0,91",60,233,210,"0,93",385,1012,250,288,Epidemie_grippe,"0,26"
2024-01-11,Jeudi,11,2,1,2024,Hiver,0,"-0,2","-2,3","3,4",Froid,"0,0","2,3",1650,1408,"0,85",59,240,210,"0,94",261,1012,169,270,Epidemie_grippe,"0,3"
2024-01-12,Vendredi,12,2,1,2024,Hiver,0,"1,8","-0,9","3,5",Froid,"0,0","0,9",1650,1231,"0,75",56,224,210,"0,91",337,1012,219,236,Epidemie_grippe,"0,3"
2024-01-13,Samedi,13,2,1,2024,Hiver,0,"-0,7","-0,9","-0,3",Froid,"0,0","0,9",1650,1158,"0,7",59,233,210,"0,93",420,1163,273,222,Epidemie_grippe,"0,36"
2024-01-14,Dimanche,14,2,1,2024,Hiver,0,"-0,9","-2,4","2,1",Froid,"0,0","2,4",1650,1154,"0,7",63,224,210,"0,92",337,1092,219,221,Epidemie_grippe,"0,29"
2024-01-15,Lundi,15,3,1,2024,Hiver,0,"2,4","-0,2","6,6",Froid,"0,0","0,2",1650,1144,"0,69",56,240,210,"0,94",425,920,276,220,Epidemie_grippe,"0,27"
2024-01-16,Mardi,16,3,1,2024,Hiver,0,"0,5","-3,1","5,0",Neige,"0,0","3,1",1650,1055,"0,64",60,224,210,"0,91",589,920,382,202,Epidemie_grippe,"0,29"
2024-01-17,Mercredi,17,3,1,2024,Hiver,0,"1,9","0,2","5,2",Neige,"0,0","0,0",1650,1056,"0,64",56,218,210,"0,9",394,920,256,203,Epidemie_grippe,"0,2"
2024-01-18,Jeudi,18,3,1,2024,Hiver,0,"1,0","-0,5","4,9",Froid,"0,0","0,5",1650,1251,"0,76",60,228,210,"0,92",459,920,298,240,Epidemie_grippe,"0,3"
2024-01-19,Vendredi,19,3,1,2024,Hiver,0,"0,5","-2,2","6,9",Froid,"0,0","2,2",1650,1404,"0,85",60,237,210,"0,94",436,1012,283,270,Epidemie_grippe,"0,31"
2024-01-20,Samedi,20,3,1,2024,Hiver,0,"0,2","-2,5","4,1",Neige,"0,0","2,5",1650,1187,"0,72",58,234,210,"0,93",219,1058,142,228,Epidemie_grippe,"0,23"
2024-01-21,Dimanche,21,3,1,2024,Hiver,0,"5,2","-0,4","11,9",Frais,"0,0","0,4",1650,1141,"0,69",55,219,210,"0,9",337,993,219,219,Epidemie_grippe,"0,25"
2024-01-22,Lundi,22,4,1,2024,Hiver,0,"11,5","8,1","14,6",Frais,"0,0","0,0",1650,1031,"0,62",61,235,210,"0,94",321,920,208,198,Epidemie_grippe,"0,15"
2024-01-23,Mardi,23,4,1,2024,Hiver,0,"10,6","8,3","14,5",Frais,"0,0","0,0",1650,957,"0,58",62,241,210,"0,95",357,920,232,184,Epidemie_grippe,"0,16"
2024-01-24,Mercredi,24,4,1,2024,Hiver,0,"13,8","12,0","15,4",Pluie,"0,0","0,0",1650,871,"0,53",56,223,210,"0,91",536,920,348,167,Epidemie_grippe,"0,21"
2024-01-25,Jeudi,25,4,1,2024,Hiver,0,"11,8","10,1","14,4",Frais,"0,0","0,0",1650,1285,"0,78",61,231,210,"0,93",320,920,208,247,Epidemie_grippe,"0,24"
2024-01-26,Vendredi,26,4,1,2024,Hiver,0,"10,3","8,9","13,9",Frais,"0,0","0,0",1650,1319,"0,8",63,239,210,"0,95",498,1012,323,253,Epidemie_grippe,"0,22"
2024-01-27,Samedi,27,4,1,2024,Hiver,0,"5,0","1,5","9,5",Frais,"0,0","0,0",1650,953,"0,58",63,232,210,"0,94",287,1058,186,183,Epidemie_grippe,"0,13"
2024-01-28,Dimanche,28,4,1,2024,Hiver,0,"5,8","2,2","9,6",Frais,"0,0","0,0",1650,1066,"0,65",59,220,210,"0,91",403,993,261,205,Epidemie_grippe,"0,16"
2024-01-29,Lundi,29,5,1,2024,Hiver,0,"9,6","4,6","14,9",Frais,"0,0","0,0",1650,989,"0,6",60,231,210,"0,93",495,920,321,190,Epidemie_grippe,"0,17"
2024-01-30,Mardi,30,5,1,2024,Hiver,0,"10,3","9,1","12,2",Frais,"0,0","0,0",1650,1383,"0,84",57,226,210,"0,91",434,920,282,265,Epidemie_grippe,"0,13"
2024-01-31,Mercredi,31,5,1,2024,Hiver,0,"8,7","5,2","11,0",Frais,"0,0","0,0",1650,1282,"0,78",60,217,210,"0,9",382,920,248,246,Epidemie_grippe,"0,2"
2024-02-01,Jeudi,1,5,2,2024,Hiver,0,"10,3","8,8","12,6",Frais,"0,0","0,0",1650,973,"0,59",70,260,210,"1,0",342,920,222,187,Epidemie_grippe,"0,18"
2024-02-02,Vendredi,2,5,2,2024,Hiver,0,"7,8","4,9","11,5",Frais,"0,0","0,0",1650,1011,"0,61",70,260,210,"1,0",505,1012,328,194,Epidemie_grippe,"0,19"
2024-02-03,Samedi,3,5,2,2024,Hiver,0,"10,5","7,9","11,3",Frais,"0,0","0,0",1650,1308,"0,79",70,260,210,"1,0",305,1058,198,251,Epidemie_grippe,"0,11"
2024-02-04,Dimanche,4,5,2,2024,Hiver,0,"10,4","9,9","11,4",Frais,"0,0","0,0",1650,1128,"0,68",70,260,210,"1,0",322,993,209,216,Epidemie_grippe,"0,2"
2024-02-05,Lundi,5,6,2,2024,Hiver,0,"9,2","8,6","9,8",Frais,"0,0","0,0",1650,1344,"0,81",70,260,210,"1,0",530,920,344,258,Epidemie_grippe,"0,24"
2024-02-06,Mardi,6,6,2,2024,Hiver,0,"10,6","8,0","12,6",Pluie,"0,0","0,0",1650,1073,"0,65",70,260,210,"1,0",510,920,331,206,Epidemie_grippe,"0,13"
2024-02-07,Mercredi,7,6,2,2024,Hiver,0,"12,0","11,3","13,0",Pluie,"0,0","0,0",1650,879,"0,53",70,260,210,"1,0",412,920,267,169,Epidemie_grippe,"0,14"
2024-02-08,Jeudi,8,6,2,2024,Hiver,0,"12,5","11,9","14,4",Pluie,"0,0","0,0",1650,1167,"0,71",70,260,210,"1,0",352,920,228,224,Epidemie_grippe,"0,11"
2024-02-09,Vendredi,9,6,2,2024,Hiver,0,"12,0","10,5","14,4",Gris,"0,0","0,0",1650,1053,"0,64",70,260,210,"1,0",543,1012,352,202,Epidemie_grippe,"0,12"
2024-02-10,Samedi,10,6,2,2024,Hiver,0,"9,1","8,0","10,6",Pluie,"0,0","0,0",1650,880,"0,53",70,260,210,"1,0",268,1058,174,169,Epidemie_grippe,"0,16"
2024-02-11,Dimanche,11,6,2,2024,Hiver,0,"9,5","7,7","11,2",Frais,"0,0","0,0",1650,1133,"0,69",70,260,210,"1,0",223,993,144,217,Epidemie_grippe,"0,13"
2024-02-12,Lundi,12,7,2,2024,Hiver,0,"8,5","6,7","13,9",Frais,"0,0","0,0",1650,1220,"0,74",70,260,210,"1,0",406,920,263,234,Epidemie_grippe,"0,2"
2024-02-13,Mardi,13,7,2,2024,Hiver,1,"8,4","3,7","11,6",Frais,"0,0","0,0",1650,1185,"0,72",70,260,210,"1,0",362,966,235,227,Epidemie_grippe,"0,11"
2024-02-14,Mercredi,14,7,2,2024,Hiver,1,"12,9","10,0","16,6",Gris,"0,0","0,0",1650,1360,"0,82",70,260,210,"1,0",485,966,315,261,Epidemie_grippe,"0,19"
2024-02-15,Jeudi,15,7,2,2024,Hiver,1,"15,0","10,9","19,7",Gris,"0,0","0,0",1650,1322,"0,8",70,260,210,"1,0",480,966,312,254,Epidemie_grippe,"0,1"
2024-02-16,Vendredi,16,7,2,2024,Hiver,1,"13,5","12,3","14,9",Gris,"0,0","0,0",1650,901,"0,55",70,260,210,"1,0",454,1062,295,173,Epidemie_grippe,"0,15"
2024-02-17,Samedi,17,7,2,2024,Hiver,1,"12,4","10,5","16,6",Gris,"0,0","0,0",1650,1200,"0,73",70,260,210,"1,0",319,1110,207,230,Epidemie_grippe,"0,24"
2024-02-18,Dimanche,18,7,2,2024,Hiver,1,"10,2","7,7","12,6",Pluie,"0,0","0,0",1650,1434,"0,87",70,260,210,"1,0",248,1043,161,275,Epidemie_grippe,"0,21"
2024-02-19,Lundi,19,8,2,2024,Hiver,1,"11,0","10,6","12,0",Frais,"0,0","0,0",1650,887,"0,54",70,260,210,"1,0",388,966,252,170,Epidemie_grippe,"0,19"
2024-02-20,Mardi,20,8,2,2024,Hiver,1,"9,0","7,1","11,6",Frais,"0,0","0,0",1650,1224,"0,74",70,260,210,"1,0",369,966,239,235,Epidemie_grippe,"0,16"
2024-02-21,Mercredi,21,8,2,2024,Hiver,1,"9,4","7,0","12,3",Pluie,"0,0","0,0",1650,1131,"0,69",70,260,210,"1,0",339,966,220,217,Epidemie_grippe,"0,25"
2024-02-22,Jeudi,22,8,2,2024,Hiver,1,"10,8","8,7","14,1",Pluie,"0,0","0,0",1650,1082,"0,66",70,260,210,"1,0",270,966,175,208,Epidemie_grippe,"0,24"
2024-02-23,Vendredi,23,8,2,2024,Hiver,1,"6,7","5,1","10,5",Pluie,"0,0","0,0",1650,1140,"0,69",70,260,210,"1,0",395,1062,256,219,Epidemie_grippe,"0,21"
2024-02-24,Samedi,24,8,2,2024,Hiver,1,"6,3","4,3","9,3",Pluie,"0,0","0,0",1650,994,"0,6",70,260,210,"1,0",371,1110,241,191,Epidemie_grippe,"0,2"
2024-02-25,Dimanche,25,8,2,2024,Hiver,0,"7,4","5,1","9,2",Pluie,"0,0","0,0",1650,1248,"0,76",70,260,210,"1,0",363,993,235,240,Epidemie_grippe,"0,13"
2024-02-26,Lundi,26,9,2,2024,Hiver,0,"7,9","6,2","10,7",Pluie,"0,0","0,0",1650,1011,"0,61",70,260,210,"1,0",359,920,233,194,Epidemie_grippe,"0,14"
2024-02-27,Mardi,27,9,2,2024,Hiver,0,"6,9","5,2","10,5",Frais,"0,0","0,0",1650,1105,"0,67",70,260,210,"1,0",551,920,358,212,Epidemie_grippe,"0,11"
2024-02-28,Mercredi,28,9,2,2024,Hiver,0,"7,8","3,1","11,5",Frais,"0,0","0,0",1650,1229,"0,74",70,260,210,"1,0",469,920,304,236,Epidemie_grippe,"0,2"
2024-02-29,Jeudi,29,9,2,2024,Hiver,0,"9,5","8,1","11,0",Pluie,"0,0","0,0",1650,1189,"0,72",70,260,210,"1,0",328,920,213,228,Epidemie_grippe,"0,24"
2024-03-01,Vendredi,1,9,3,2024,Printemps,0,"8,0","5,3","12,1",Pluie,"0,0","0,0",1650,1301,"0,79",70,260,210,"1,0",422,1012,274,250,Aucun,"0,0"
2024-03-02,Samedi,2,9,3,2024,Printemps,0,"6,8","5,7","8,9",Pluie,"0,0","0,0",1650,1161,"0,7",70,260,210,"1,0",251,1058,163,223,Aucun,"0,0"
2024-03-03,Dimanche,3,9,3,2024,Printemps,0,"7,2","5,5","10,6",Frais,"0,0","0,0",1650,1120,"0,68",70,260,210,"1,0",355,993,230,215,Aucun,"0,0"
2024-03-04,Lundi,4,10,3,2024,Printemps,0,"8,3","2,5","12,9",Frais,"0,0","0,0",1650,1545,"0,94",70,260,210,"1,0",437,920,284,297,Aucun,"0,0"
2024-03-05,Mardi,5,10,3,2024,Printemps,0,"8,0","7,0","11,0",Pluie,"0,0","0,0",1650,927,"0,56",70,260,210,"1,0",303,920,196,178,Aucun,"0,0"
2024-03-06,Mercredi,6,10,3,2024,Printemps,0,"7,7","5,8","11,9",Frais,"0,0","0,0",1650,1274,"0,77",70,260,210,"1,0",381,920,247,245,Aucun,"0,0"
2024-03-07,Jeudi,7,10,3,2024,Printemps,0,"8,9","3,0","14,9",Frais,"0,0","0,0",1650,1394,"0,84",70,260,210,"1,0",343,920,222,268,Aucun,"0,0"
2024-03-08,Vendredi,8,10,3,2024,Printemps,0,"9,7","3,9","14,8",Frais,"0,0","0,0",1650,1269,"0,77",70,260,210,"1,0",263,1012,170,244,Aucun,"0,0"
2024-03-09,Samedi,9,10,3,2024,Printemps,0,"9,6","7,2","15,0",Pluie,"0,0","0,0",1650,1438,"0,87",70,260,210,"1,0",262,1058,170,276,Aucun,"0,0"
2024-03-10,Dimanche,10,10,3,2024,Printemps,0,"9,1","7,6","11,8",Frais,"0,0","0,0",1650,1028,"0,62",70,260,210,"1,0",449,993,291,197,Aucun,"0,0"
2024-03-11,Lundi,11,11,3,2024,Printemps,0,"9,6","7,4","13,5",Pluie,"0,0","0,0",1650,1296,"0,79",70,260,210,"1,0",320,920,208,249,Aucun,"0,0"
2024-03-12,Mardi,12,11,3,2024,Printemps,0,"10,5","8,4","12,6",Pluie,"0,0","0,0",1650,1147,"0,7",70,260,210,"1,0",332,920,215,220,Aucun,"0,0"
2024-03-13,Mercredi,13,11,3,2024,Printemps,0,"12,3","11,1","13,9",Doux,"0,0","0,0",1650,838,"0,51",70,260,210,"1,0",361,920,234,161,Aucun,"0,0"
2024-03-14,Jeudi,14,11,3,2024,Printemps,0,"13,6","7,3","19,7",Doux,"0,0","0,0",1650,1041,"0,63",70,260,210,"1,0",359,920,233,200,Aucun,"0,0"
2024-03-15,Vendredi,15,11,3,2024,Printemps,0,"14,4","13,4","18,3",Pluie,"0,0","0,0",1650,1393,"0,84",70,260,210,"1,0",324,1012,210,267,Aucun,"0,0"
2024-03-16,Samedi,16,11,3,2024,Printemps,0,"13,2","10,4","16,5",Doux,"0,0","0,0",1650,1289,"0,78",70,260,210,"1,0",215,1058,139,247,Aucun,"0,0"
2024-03-17,Dimanche,17,11,3,2024,Printemps,0,"12,8","10,8","15,7",Pluie,"0,0","0,0",1650,1108,"0,67",70,260,210,"1,0",285,993,185,213,Aucun,"0,0"
2024-03-18,Lundi,18,12,3,2024,Printemps,0,"14,5","12,4","19,4",Doux,"0,0","0,0",1650,1211,"0,73",70,260,210,"1,0",416,920,270,232,Aucun,"0,0"
2024-03-19,Mardi,19,12,3,2024,Printemps,0,"13,6","8,8","19,8",Doux,"0,0","0,0",1650,1314,"0,8",70,260,210,"1,0",401,920,260,252,Aucun,"0,0"
2024-03-20,Mercredi,20,12,3,2024,Printemps,0,"15,0","8,8","22,7",Doux,"0,0","0,0",1650,1053,"0,64",70,260,210,"1,0",336,920,218,202,Aucun,"0,0"
2024-03-21,Jeudi,21,12,3,2024,Printemps,0,"15,8","10,3","22,0",Soleil,"0,0","0,0",1650,1018,"0,62",70,260,210,"1,0",281,920,182,195,Aucun,"0,0"
2024-03-22,Vendredi,22,12,3,2024,Printemps,0,"14,2","10,1","20,4",Pluie,"0,0","0,0",1650,1360,"0,82",70,260,210,"1,0",572,1012,371,261,Aucun,"0,0"
2024-03-23,Samedi,23,12,3,2024,Printemps,0,"8,0","5,4","13,0",Pluie,"0,0","0,0",1650,936,"0,57",70,260,210,"1,0",208,1058,135,180,Aucun,"0,0"
2024-03-24,Dimanche,24,12,3,2024,Printemps,0,"8,6","5,3","13,9",Frais,"0,0","0,0",1650,1245,"0,75",70,260,210,"1,0",340,993,221,239,Aucun,"0,0"
2024-03-25,Lundi,25,13,3,2024,Printemps,0,"9,9","4,1","14,9",Frais,"0,0","0,0",1650,1112,"0,67",70,260,210,"1,0",399,920,259,213,Aucun,"0,0"
2024-03-26,Mardi,26,13,3,2024,Printemps,0,"10,0","9,1","13,2",Pluie,"0,0","0,0",1650,1209,"0,73",70,260,210,"1,0",350,920,227,232,Aucun,"0,0"
2024-03-27,Mercredi,27,13,3,2024,Printemps,0,"9,4","6,5","13,6",Pluie,"0,0","0,0",1650,788,"0,48",70,260,210,"1,0",366,920,237,151,Aucun,"0,0"
2024-03-28,Jeudi,28,13,3,2024,Printemps,0,"10,0","6,6","13,4",Frais,"0,0","0,0",1650,1014,"0,61",70,260,210,"1,0",343,920,222,195,Aucun,"0,0"
2024-03-29,Vendredi,29,13,3,2024,Printemps,0,"11,5","9,2","16,1",Pluie,"0,0","0,0",1650,1567,"0,95",70,260,210,"1,0",372,1012,241,301,Aucun,"0,0"
2024-03-30,Samedi,30,13,3,2024,Printemps,0,"9,4","7,3","11,7",Pluie,"0,0","0,0",1650,1103,"0,67",70,260,210,"1,0",332,1058,215,212,Aucun,"0,0"
2024-03-31,Dimanche,31,13,3,2024,Printemps,0,"11,6","7,6","16,9",Pluie,"0,0","0,0",1650,1234,"0,75",70,260,210,"1,0",372,993,241,237,Aucun,"0,0"
2024-04-01,Lundi,1,14,4,2024,Printemps,0,"11,2","9,0","15,9",Frais,"0,0","0,0",1650,1255,"0,76",70,260,210,"1,0",390,920,253,241,Aucun,"0,0"
2024-04-02,Mardi,2,14,4,2024,Printemps,0,"11,7","8,7","15,6",Pluie,"0,0","0,0",1650,968,"0,59",70,260,210,"1,0",508,920,330,186,Aucun,"0,0"
2024-04-03,Mercredi,3,14,4,2024,Printemps,0,"13,9","10,4","18,1",Pluie,"0,0","0,0",1650,1002,"0,61",70,260,210,"1,0",394,920,256,192,Aucun,"0,0"
2024-04-04,Jeudi,4,14,4,2024,Printemps,0,"15,3","10,7","20,7",Pluie,"0,0","0,0",1650,1003,"0,61",70,260,210,"1,0",399,920,259,192,Aucun,"0,0"
2024-04-05,Vendredi,5,14,4,2024,Printemps,0,"16,1","13,9","18,6",Soleil,"0,0","0,0",1650,1106,"0,67",70,260,210,"1,0",329,1012,213,212,Aucun,"0,0"
2024-04-06,Samedi,6,14,4,2024,Printemps,0,"19,0","14,1","24,8",Soleil,"0,0","0,0",1650,1306,"0,79",70,260,210,"1,0",376,1058,244,251,Aucun,"0,0"
2024-04-07,Dimanche,7,14,4,2024,Printemps,0,"16,0","15,4","19,0",Pluie,"0,0","0,0",1650,1164,"0,71",70,260,210,"1,0",216,993,140,223,Aucun,"0,0"
2024-04-08,Lundi,8,15,4,2024,Printemps,0,"16,4","11,4","24,0",Soleil,"0,0","0,0",1650,947,"0,57",70,260,210,"1,0",308,920,200,182,Aucun,"0,0"
2024-04-09,Mardi,9,15,4,2024,Printemps,0,"10,7","9,1","14,4",Pluie,"0,0","0,0",1650,1104,"0,67",70,260,210,"1,0",344,920,223,212,Aucun,"0,0"
2024-04-10,Mercredi,10,15,4,2024,Printemps,1,"12,9","6,8","19,0",Doux,"0,0","0,0",1650,1226,"0,74",70,260,210,"1,0",505,966,328,235,Aucun,"0,0"
2024-04-11,Jeudi,11,15,4,2024,Printemps,1,"15,2","12,3","20,4",Soleil,"0,0","0,0",1650,1061,"0,64",70,260,210,"1,0",232,966,150,204,Aucun,"0,0"
2024-04-12,Vendredi,12,15,4,2024,Printemps,1,"17,8","10,9","24,7",Soleil,"0,0","0,0",1650,1499,"0,91",70,260,210,"1,0",404,1062,262,288,Aucun,"0,0"
2024-04-13,Samedi,13,15,4,2024,Printemps,1,"20,4","13,1","27,6",Chaleurs,"2,6000000000000014","0,0",1650,844,"0,51",70,260,210,"1,0",167,1110,108,162,Canicule,"0,0"
2024-04-14,Dimanche,14,15,4,2024,Printemps,1,"16,0","11,3","21,8",Soleil,"0,0","0,0",1650,1219,"0,74",70,260,210,"1,0",416,1043,270,234,Aucun,"0,0"
2024-04-15,Lundi,15,16,4,2024,Printemps,1,"11,0","8,6","15,4",Pluie,"0,0","0,0",1650,1243,"0,75",70,260,210,"1,0",268,966,174,239,Aucun,"0,0"
2024-04-16,Mardi,16,16,4,2024,Printemps,1,"10,0","7,5","15,8",Pluie,"0,0","0,0",1650,1155,"0,7",70,260,210,"1,0",141,966,91,222,Aucun,"0,0"
